,model,importances,parameters,set,type,outcome,train_start,train_end,test_start,test_end,precision_at_100,precision_at_5,precision_at_20,precision_at_50,precision_at_80,recall_at_100,recall_at_5,recall_at_20,recall_at_50,recall_at_80,f1_at_5,accuracy_at_50
485,RandomForest,[],"{'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 10, 'n_estimators': 10, 'n_jobs': -1, 'random_state': 84}",1,regular,firearm_outcome,2010-01-01 00:00:00,2011-12-31 11:38:24,2014-01-01 23:16:48,2016-01-02 10:55:12,0.001027221366204417,0.010309278350515464,0.005141388174807198,0.0020554984583761563,0.0012845215157353885,1.0,0.5,1.0,1.0,1.0,0.020202020202020204,0.5012840267077555
486,RandomForest,[],"{'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 10, 'n_estimators': 10, 'n_jobs': -1, 'random_state': 84}",1,augmented,sustained_outcome,2010-01-01 00:00:00,2011-12-31 11:38:24,2014-01-01 23:16:48,2016-01-02 10:55:12,0.08577298407806883,0.8247422680412371,0.33676092544987146,0.15621788283658788,0.10468850353243417,1.0,0.47904191616766467,0.7844311377245509,0.9101796407185628,0.9760479041916168,0.6060606060606061,0.5706214689265536
487,RandomForest,[],"{'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 10, 'n_estimators': 10, 'n_jobs': -1, 'random_state': 84}",1,augmented,firearm_outcome,2010-01-01 00:00:00,2011-12-31 11:38:24,2014-01-01 23:16:48,2016-01-02 10:55:12,0.001027221366204417,0.010309278350515464,0.005141388174807198,0.0020554984583761563,0.0012845215157353885,1.0,0.5,1.0,1.0,1.0,0.020202020202020204,0.5012840267077555
488,RandomForest,[],"{'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 10, 'n_estimators': 20, 'n_jobs': -1, 'random_state': 84}",0,regular,sustained_outcome,2010-01-01 00:00:00,2010-12-31 05:49:12,2013-01-01 17:27:36,2015-01-02 05:06:00,0.09658314350797266,0.7064220183486238,0.33940774487471526,0.16955332725615316,0.11389521640091116,1.0,0.3632075471698113,0.7028301886792453,0.8773584905660378,0.9433962264150944,0.4797507788161993,0.5731207289293849
489,RandomForest,[],"{'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 10, 'n_estimators': 20, 'n_jobs': -1, 'random_state': 84}",0,regular,firearm_outcome,2010-01-01 00:00:00,2010-12-31 05:49:12,2013-01-01 17:27:36,2015-01-02 05:06:00,0.0036446469248291574,0.06422018348623854,0.015945330296127564,0.007292616226071103,0.004555808656036446,1.0,0.875,0.875,1.0,1.0,0.11965811965811966,0.503872437357631
490,RandomForest,[],"{'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 10, 'n_estimators': 20, 'n_jobs': -1, 'random_state': 84}",0,augmented,sustained_outcome,2010-01-01 00:00:00,2010-12-31 05:49:12,2013-01-01 17:27:36,2015-01-02 05:06:00,0.09658314350797266,0.7981651376146789,0.35079726651480636,0.1741112123974476,0.11788154897494305,1.0,0.41037735849056606,0.7264150943396226,0.9009433962264151,0.9764150943396226,0.5420560747663552,0.5776765375854214
491,RandomForest,[],"{'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 10, 'n_estimators': 20, 'n_jobs': -1, 'random_state': 84}",0,augmented,firearm_outcome,2010-01-01 00:00:00,2010-12-31 05:49:12,2013-01-01 17:27:36,2015-01-02 05:06:00,0.0036446469248291574,0.06422018348623854,0.015945330296127564,0.007292616226071103,0.004555808656036446,1.0,0.875,0.875,1.0,1.0,0.11965811965811966,0.503872437357631
492,RandomForest,[],"{'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 10, 'n_estimators': 20, 'n_jobs': -1, 'random_state': 84}",1,regular,sustained_outcome,2010-01-01 00:00:00,2011-12-31 11:38:24,2014-01-01 23:16:48,2016-01-02 10:55:12,0.08577298407806883,0.7216494845360825,0.3059125964010283,0.1551901336073998,0.10340398201669879,1.0,0.41916167664670656,0.7125748502994012,0.9041916167664671,0.9640718562874252,0.5303030303030302,0.5695942475603493
493,RandomForest,[],"{'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 10, 'n_estimators': 20, 'n_jobs': -1, 'random_state': 84}",1,regular,firearm_outcome,2010-01-01 00:00:00,2011-12-31 11:38:24,2014-01-01 23:16:48,2016-01-02 10:55:12,0.001027221366204417,0.010309278350515464,0.005141388174807198,0.0020554984583761563,0.0012845215157353885,1.0,0.5,1.0,1.0,1.0,0.020202020202020204,0.5012840267077555
494,RandomForest,[],"{'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 10, 'n_estimators': 20, 'n_jobs': -1, 'random_state': 84}",1,augmented,sustained_outcome,2010-01-01 00:00:00,2011-12-31 11:38:24,2014-01-01 23:16:48,2016-01-02 10:55:12,0.08577298407806883,0.8247422680412371,0.3444730077120823,0.15724563206577596,0.10404624277456648,1.0,0.47904191616766467,0.8023952095808383,0.9161676646706587,0.9700598802395209,0.6060606060606061,0.5716486902927581
495,RandomForest,[],"{'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 10, 'n_estimators': 20, 'n_jobs': -1, 'random_state': 84}",1,augmented,firearm_outcome,2010-01-01 00:00:00,2011-12-31 11:38:24,2014-01-01 23:16:48,2016-01-02 10:55:12,0.001027221366204417,0.010309278350515464,0.005141388174807198,0.0020554984583761563,0.0012845215157353885,1.0,0.5,1.0,1.0,1.0,0.020202020202020204,0.5012840267077555
496,RandomForest,[],"{'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 10, 'n_estimators': 50, 'n_jobs': -1, 'random_state': 84}",0,regular,sustained_outcome,2010-01-01 00:00:00,2010-12-31 05:49:12,2013-01-01 17:27:36,2015-01-02 05:06:00,0.09658314350797266,0.7247706422018348,0.34851936218678814,0.16773017319963537,0.11674259681093394,1.0,0.37264150943396224,0.7216981132075472,0.8679245283018868,0.9669811320754716,0.49221183800623053,0.5712984054669704
497,RandomForest,[],"{'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 10, 'n_estimators': 50, 'n_jobs': -1, 'random_state': 84}",0,regular,firearm_outcome,2010-01-01 00:00:00,2010-12-31 05:49:12,2013-01-01 17:27:36,2015-01-02 05:06:00,0.0036446469248291574,0.06422018348623854,0.015945330296127564,0.006381039197812215,0.003986332574031891,1.0,0.875,0.875,0.875,0.875,0.11965811965811966,0.5029612756264237
498,RandomForest,[],"{'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 10, 'n_estimators': 50, 'n_jobs': -1, 'random_state': 84}",0,augmented,sustained_outcome,2010-01-01 00:00:00,2010-12-31 05:49:12,2013-01-01 17:27:36,2015-01-02 05:06:00,0.09658314350797266,0.8073394495412844,0.35990888382687924,0.1731996353691887,0.11731207289293849,1.0,0.41509433962264153,0.7452830188679245,0.8962264150943396,0.9716981132075472,0.5482866043613708,0.5767653758542142
499,RandomForest,[],"{'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 10, 'n_estimators': 50, 'n_jobs': -1, 'random_state': 84}",0,augmented,firearm_outcome,2010-01-01 00:00:00,2010-12-31 05:49:12,2013-01-01 17:27:36,2015-01-02 05:06:00,0.0036446469248291574,0.06422018348623854,0.018223234624145785,0.007292616226071103,0.004555808656036446,1.0,0.875,1.0,1.0,1.0,0.11965811965811966,0.503872437357631
500,RandomForest,[],"{'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 10, 'n_estimators': 50, 'n_jobs': -1, 'random_state': 84}",1,regular,sustained_outcome,2010-01-01 00:00:00,2011-12-31 11:38:24,2014-01-01 23:16:48,2016-01-02 10:55:12,0.08577298407806883,0.7422680412371134,0.30848329048843187,0.15313463514902365,0.10404624277456648,1.0,0.4311377245508982,0.718562874251497,0.8922155688622755,0.9700598802395209,0.5454545454545454,0.5675398048279404
501,RandomForest,[],"{'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 10, 'n_estimators': 50, 'n_jobs': -1, 'random_state': 84}",1,regular,firearm_outcome,2010-01-01 00:00:00,2011-12-31 11:38:24,2014-01-01 23:16:48,2016-01-02 10:55:12,0.001027221366204417,0.010309278350515464,0.005141388174807198,0.0020554984583761563,0.0012845215157353885,1.0,0.5,1.0,1.0,1.0,0.020202020202020204,0.5012840267077555
502,RandomForest,[],"{'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 10, 'n_estimators': 50, 'n_jobs': -1, 'random_state': 84}",1,augmented,sustained_outcome,2010-01-01 00:00:00,2011-12-31 11:38:24,2014-01-01 23:16:48,2016-01-02 10:55:12,0.08577298407806883,0.845360824742268,0.34190231362467866,0.1593011305241521,0.10533076429030186,1.0,0.49101796407185627,0.7964071856287425,0.9281437125748503,0.9820359281437125,0.6212121212121212,0.573703133025167
503,RandomForest,[],"{'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 10, 'n_estimators': 50, 'n_jobs': -1, 'random_state': 84}",1,augmented,firearm_outcome,2010-01-01 00:00:00,2011-12-31 11:38:24,2014-01-01 23:16:48,2016-01-02 10:55:12,0.001027221366204417,0.010309278350515464,0.005141388174807198,0.0020554984583761563,0.0012845215157353885,1.0,0.5,1.0,1.0,1.0,0.020202020202020204,0.5012840267077555
504,RandomForest,[],"{'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 10, 'n_estimators': 100, 'n_jobs': -1, 'random_state': 84}",0,regular,sustained_outcome,2010-01-01 00:00:00,2010-12-31 05:49:12,2013-01-01 17:27:36,2015-01-02 05:06:00,0.09658314350797266,0.7614678899082569,0.35079726651480636,0.16773017319963537,0.11788154897494305,1.0,0.3915094339622642,0.7264150943396226,0.8679245283018868,0.9764150943396226,0.5171339563862929,0.5712984054669704
505,RandomForest,[],"{'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 10, 'n_estimators': 100, 'n_jobs': -1, 'random_state': 84}",0,regular,firearm_outcome,2010-01-01 00:00:00,2010-12-31 05:49:12,2013-01-01 17:27:36,2015-01-02 05:06:00,0.0036446469248291574,0.06422018348623854,0.015945330296127564,0.006381039197812215,0.003986332574031891,1.0,0.875,0.875,0.875,0.875,0.11965811965811966,0.5029612756264237
506,RandomForest,[],"{'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 10, 'n_estimators': 100, 'n_jobs': -1, 'random_state': 84}",0,augmented,sustained_outcome,2010-01-01 00:00:00,2010-12-31 05:49:12,2013-01-01 17:27:36,2015-01-02 05:06:00,0.09658314350797266,0.8256880733944955,0.3690205011389522,0.17137648131267091,0.11845102505694761,1.0,0.42452830188679247,0.7641509433962265,0.8867924528301887,0.9811320754716981,0.5607476635514019,0.5749430523917995
507,RandomForest,[],"{'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 10, 'n_estimators': 100, 'n_jobs': -1, 'random_state': 84}",0,augmented,firearm_outcome,2010-01-01 00:00:00,2010-12-31 05:49:12,2013-01-01 17:27:36,2015-01-02 05:06:00,0.0036446469248291574,0.06422018348623854,0.018223234624145785,0.007292616226071103,0.004555808656036446,1.0,0.875,1.0,1.0,1.0,0.11965811965811966,0.503872437357631
508,RandomForest,[],"{'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 10, 'n_estimators': 100, 'n_jobs': -1, 'random_state': 84}",1,regular,sustained_outcome,2010-01-01 00:00:00,2011-12-31 11:38:24,2014-01-01 23:16:48,2016-01-02 10:55:12,0.08577298407806883,0.7525773195876289,0.3110539845758355,0.15313463514902365,0.10404624277456648,1.0,0.437125748502994,0.7245508982035929,0.8922155688622755,0.9700598802395209,0.5530303030303031,0.5675398048279404
509,RandomForest,[],"{'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 10, 'n_estimators': 100, 'n_jobs': -1, 'random_state': 84}",1,regular,firearm_outcome,2010-01-01 00:00:00,2011-12-31 11:38:24,2014-01-01 23:16:48,2016-01-02 10:55:12,0.001027221366204417,0.010309278350515464,0.005141388174807198,0.0020554984583761563,0.0012845215157353885,1.0,0.5,1.0,1.0,1.0,0.020202020202020204,0.5012840267077555
510,RandomForest,[],"{'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 10, 'n_estimators': 100, 'n_jobs': -1, 'random_state': 84}",1,augmented,sustained_outcome,2010-01-01 00:00:00,2011-12-31 11:38:24,2014-01-01 23:16:48,2016-01-02 10:55:12,0.08577298407806883,0.8350515463917526,0.3496143958868895,0.15827338129496402,0.10597302504816955,1.0,0.48502994011976047,0.8143712574850299,0.9221556886227545,0.9880239520958084,0.6136363636363636,0.5726759116589625
511,RandomForest,[],"{'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 10, 'n_estimators': 100, 'n_jobs': -1, 'random_state': 84}",1,augmented,firearm_outcome,2010-01-01 00:00:00,2011-12-31 11:38:24,2014-01-01 23:16:48,2016-01-02 10:55:12,0.001027221366204417,0.010309278350515464,0.002570694087403599,0.0020554984583761563,0.0012845215157353885,1.0,0.5,0.5,1.0,1.0,0.020202020202020204,0.5012840267077555
512,RandomForest,[],"{'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 100, 'n_estimators': 10, 'n_jobs': -1, 'random_state': 84}",0,regular,sustained_outcome,2010-01-01 00:00:00,2010-12-31 05:49:12,2013-01-01 17:27:36,2015-01-02 05:06:00,0.09658314350797266,0.44036697247706424,0.26879271070615035,0.16317228805834094,0.11958997722095673,1.0,0.22641509433962265,0.5566037735849056,0.8443396226415094,0.9905660377358491,0.2990654205607477,0.566742596810934
513,RandomForest,[],"{'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 100, 'n_estimators': 10, 'n_jobs': -1, 'random_state': 84}",0,regular,firearm_outcome,2010-01-01 00:00:00,2010-12-31 05:49:12,2013-01-01 17:27:36,2015-01-02 05:06:00,0.0036446469248291574,0.05504587155963303,0.015945330296127564,0.007292616226071103,0.004555808656036446,1.0,0.75,0.875,1.0,1.0,0.10256410256410257,0.503872437357631
514,RandomForest,[],"{'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 100, 'n_estimators': 10, 'n_jobs': -1, 'random_state': 84}",0,augmented,sustained_outcome,2010-01-01 00:00:00,2010-12-31 05:49:12,2013-01-01 17:27:36,2015-01-02 05:06:00,0.09658314350797266,0.5137614678899083,0.2938496583143508,0.16955332725615316,0.11845102505694761,1.0,0.2641509433962264,0.6084905660377359,0.8773584905660378,0.9811320754716981,0.3489096573208723,0.5731207289293849
515,RandomForest,[],"{'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 100, 'n_estimators': 10, 'n_jobs': -1, 'random_state': 84}",0,augmented,firearm_outcome,2010-01-01 00:00:00,2010-12-31 05:49:12,2013-01-01 17:27:36,2015-01-02 05:06:00,0.0036446469248291574,0.06422018348623854,0.018223234624145785,0.007292616226071103,0.004555808656036446,1.0,0.875,1.0,1.0,1.0,0.11965811965811966,0.503872437357631
516,RandomForest,[],"{'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 100, 'n_estimators': 10, 'n_jobs': -1, 'random_state': 84}",1,regular,sustained_outcome,2010-01-01 00:00:00,2011-12-31 11:38:24,2014-01-01 23:16:48,2016-01-02 10:55:12,0.08577298407806883,0.3917525773195876,0.2519280205655527,0.15210688591983557,0.10597302504816955,1.0,0.2275449101796407,0.5868263473053892,0.8862275449101796,0.9880239520958084,0.2878787878787879,0.566512583461736
517,RandomForest,[],"{'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 100, 'n_estimators': 10, 'n_jobs': -1, 'random_state': 84}",1,regular,firearm_outcome,2010-01-01 00:00:00,2011-12-31 11:38:24,2014-01-01 23:16:48,2016-01-02 10:55:12,0.001027221366204417,0.010309278350515464,0.005141388174807198,0.0020554984583761563,0.0012845215157353885,1.0,0.5,1.0,1.0,1.0,0.020202020202020204,0.5012840267077555
518,RandomForest,[],"{'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 100, 'n_estimators': 10, 'n_jobs': -1, 'random_state': 84}",1,augmented,sustained_outcome,2010-01-01 00:00:00,2011-12-31 11:38:24,2014-01-01 23:16:48,2016-01-02 10:55:12,0.08577298407806883,0.6185567010309279,0.2802056555269923,0.15827338129496402,0.10661528580603725,1.0,0.3592814371257485,0.6526946107784432,0.9221556886227545,0.9940119760479041,0.4545454545454546,0.5726759116589625
519,RandomForest,[],"{'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 100, 'n_estimators': 10, 'n_jobs': -1, 'random_state': 84}",1,augmented,firearm_outcome,2010-01-01 00:00:00,2011-12-31 11:38:24,2014-01-01 23:16:48,2016-01-02 10:55:12,0.001027221366204417,0.010309278350515464,0.005141388174807198,0.0020554984583761563,0.0012845215157353885,1.0,0.5,1.0,1.0,1.0,0.020202020202020204,0.5012840267077555
520,RandomForest,[],"{'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 100, 'n_estimators': 20, 'n_jobs': -1, 'random_state': 84}",0,regular,sustained_outcome,2010-01-01 00:00:00,2010-12-31 05:49:12,2013-01-01 17:27:36,2015-01-02 05:06:00,0.09658314350797266,0.5045871559633027,0.27790432801822323,0.16773017319963537,0.11902050113895217,1.0,0.25943396226415094,0.5754716981132075,0.8679245283018868,0.9858490566037735,0.3426791277258567,0.5712984054669704
521,RandomForest,[],"{'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 100, 'n_estimators': 20, 'n_jobs': -1, 'random_state': 84}",0,regular,firearm_outcome,2010-01-01 00:00:00,2010-12-31 05:49:12,2013-01-01 17:27:36,2015-01-02 05:06:00,0.0036446469248291574,0.05504587155963303,0.015945330296127564,0.007292616226071103,0.004555808656036446,1.0,0.75,0.875,1.0,1.0,0.10256410256410257,0.503872437357631
522,RandomForest,[],"{'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 100, 'n_estimators': 20, 'n_jobs': -1, 'random_state': 84}",0,augmented,sustained_outcome,2010-01-01 00:00:00,2010-12-31 05:49:12,2013-01-01 17:27:36,2015-01-02 05:06:00,0.09658314350797266,0.5045871559633027,0.296127562642369,0.16773017319963537,0.11902050113895217,1.0,0.25943396226415094,0.6132075471698113,0.8679245283018868,0.9858490566037735,0.3426791277258567,0.5712984054669704
523,RandomForest,[],"{'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 100, 'n_estimators': 20, 'n_jobs': -1, 'random_state': 84}",0,augmented,firearm_outcome,2010-01-01 00:00:00,2010-12-31 05:49:12,2013-01-01 17:27:36,2015-01-02 05:06:00,0.0036446469248291574,0.05504587155963303,0.018223234624145785,0.007292616226071103,0.004555808656036446,1.0,0.75,1.0,1.0,1.0,0.10256410256410257,0.503872437357631
524,RandomForest,[],"{'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 100, 'n_estimators': 20, 'n_jobs': -1, 'random_state': 84}",1,regular,sustained_outcome,2010-01-01 00:00:00,2011-12-31 11:38:24,2014-01-01 23:16:48,2016-01-02 10:55:12,0.08577298407806883,0.41237113402061853,0.2519280205655527,0.1510791366906475,0.10597302504816955,1.0,0.23952095808383234,0.5868263473053892,0.8802395209580839,0.9880239520958084,0.30303030303030304,0.5654853620955316
525,RandomForest,[],"{'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 100, 'n_estimators': 20, 'n_jobs': -1, 'random_state': 84}",1,regular,firearm_outcome,2010-01-01 00:00:00,2011-12-31 11:38:24,2014-01-01 23:16:48,2016-01-02 10:55:12,0.001027221366204417,0.010309278350515464,0.005141388174807198,0.0020554984583761563,0.0012845215157353885,1.0,0.5,1.0,1.0,1.0,0.020202020202020204,0.5012840267077555
526,RandomForest,[],"{'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 100, 'n_estimators': 20, 'n_jobs': -1, 'random_state': 84}",1,augmented,sustained_outcome,2010-01-01 00:00:00,2011-12-31 11:38:24,2014-01-01 23:16:48,2016-01-02 10:55:12,0.08577298407806883,0.6082474226804123,0.2982005141388175,0.1551901336073998,0.10661528580603725,1.0,0.3532934131736527,0.6946107784431138,0.9041916167664671,0.9940119760479041,0.446969696969697,0.5695942475603493
527,RandomForest,[],"{'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 100, 'n_estimators': 20, 'n_jobs': -1, 'random_state': 84}",1,augmented,firearm_outcome,2010-01-01 00:00:00,2011-12-31 11:38:24,2014-01-01 23:16:48,2016-01-02 10:55:12,0.001027221366204417,0.010309278350515464,0.005141388174807198,0.0020554984583761563,0.0012845215157353885,1.0,0.5,1.0,1.0,1.0,0.020202020202020204,0.5012840267077555
528,RandomForest,[],"{'criterion': 'entropy', 'max_depth': None, 'min_samples_split': 100, 'n_estimators': 50, 'n_jobs': -1, 'random_state': 84}",0,regular,sustained_outcome,2010-01-01 00:00:00,2010-12-31 05:49:12,2013-01-01 17:27:36,2015-01-02 05:06:00,0.09658314350797266,0.4954128440366973,0.2824601366742597,0.1659070191431176,0.11902050113895217,1.0,0.25471698113207547,0.5849056603773585,0.8584905660377359,0.9858490566037735,0.33644859813084116,0.5694760820045558
